dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.01465	0.25583	0.47554	0.32209	0.2506	0.23105	0.2833	0.26918	0.31027	0.36234	0.35829	0.33875	0.34772	0.33713	0.30975	0.29116	0.34475	0.3521	0.36196	0.34494	0.33814	0.3535	0.31449	0.15828	0.05063	0.061957	0.069027	0.056149	0.052491	0.054243	0.058068	0.047494	0.045209	0.47554	0.18423	0.090757	-0.093475	0.10914	0.18076	0.17416	0.16728	0.15946	0.1427	0.54783	0.32532	0.82559	0.94865	0.97484	0.049621	0.14365	0.089127	0.041409	0.023782	0.036942	0.014109	0.060649	0.072058	0.023949	0.062876	0.090176	0.058713	0.054481	0.089036	0.099515	0.1245	0.14593	0.15085	0.10126	0.0249	0.04572	0.011938	0.0039186	0.011868	0.011524	0.0022162	0.0030501	0.0037887	0.0043384	0.00081436	0.00077495	0.20765	0.25535	0.19683	0.22458	0.021773	0.09188	0.11893	-0.13464	0.12777	0.037969	0.1392	-0.12065	-0.1267	-0.029684	0.13748	0.11702	0.13091	0.13765	0.1363	0.12594	0.13236	0.1304	0.13864	0.13969	-0.12711	0.12556	0.024759	-0.13981	0.11722	0.069628	0.13714	-0.053733	0.14066	0.13273	0.13106	0.075469	-0.014584	-0.047391	-0.036206	-0.011585	-0.037011	-0.044574	-0.040084	-0.038307	1.9091	446
0.013834	0.2693	0.3774	0.35319	0.34025	0.29968	0.32437	0.36851	0.4076	0.44722	0.46691	0.41626	0.42745	0.42744	0.37127	0.33489	0.37565	0.4249	0.38055	0.40907	0.39382	0.35329	0.37499	0.17049	0.032921	0.042635	0.044362	0.044307	0.04958	0.036023	0.038982	0.031473	0.038789	0.46691	0.21087	0.066689	-0.14419	0.089091	0.21545	0.22505	0.23407	0.24078	0.23595	0.51212	0.10929	0.53058	0.75214	0.92428	0.084072	0.15249	0.053525	0.045831	0.067085	0.072255	0.10874	0.090311	0.076593	0.092025	0.088116	0.087176	0.1148	0.096443	0.13011	0.16241	0.19483	0.17052	0.17132	0.14374	0.082919	0.094543	0.035491	0.006937	0.0082717	0.0042658	0.0034957	0.00605	0.00060314	0.0078682	0.0017395	0.0053776	0.19126	0.2124	0.18818	0.20344	0.028077	-0.054646	0.10834	-0.14103	0.10166	0.039873	-0.10457	-0.14124	-0.13587	-0.11761	-0.11453	-0.071283	-0.10103	-0.032785	0.051421	0.08566	0.104	0.10459	0.046122	0.037799	-0.055771	-0.003397	-0.022353	0.13683	0.14008	0.13996	-0.071566	-0.13355	-0.12705	-0.1414	0.090663	0.14127	-0.040733	-0.064973	0.26314	0.044829	-0.040601	-0.041914	0.047964	-0.033895	2.0535	455
0.0098919	0.14854	0.20924	0.29893	0.37755	0.46133	0.33775	0.45805	0.41339	0.43019	0.33413	0.31729	0.38396	0.37501	0.33706	0.39171	0.40474	0.26719	0.30585	0.20903	0.20687	0.056516	0.2956	0.1578	0.039352	0.034873	0.044088	0.053809	0.038916	0.030438	0.046701	0.03574	0.029342	0.46133	0.15019	0.060349	-0.089845	0.058787	0.16674	0.20545	0.25122	0.30012	0.33707	0.71668	0.16251	0.5279	0.35395	0.4092	0.016341	0.06858	0.11335	0.094112	0.15012	0.05723	0.1404	0.056177	0.056919	0.036083	0.037335	0.068777	0.060791	0.10575	0.1614	0.1729	0.083239	0.11412	0.026659	0.021439	0.016122	0.013239	0.0076586	0.0030907	0.0023884	0.0019845	0.00021595	0.0073072	0.0058367	0.00033786	0.0062447	0.0048515	0.20619	0.21351	0.18414	0.20456	-0.12912	-0.13846	-0.069555	0.10817	0.087734	-0.12248	0.028351	-0.043245	0.067791	-0.014318	0.037378	-0.062019	-0.10863	0.092947	0.14133	0.14073	0.13963	0.13286	-0.062269	0.074729	0.13003	-0.035015	0.1139	-0.12804	0.095431	0.13981	0.12075	0.13937	-0.13983	-0.095152	-0.14044	-0.1412	0.29334	0.20381	0.52226	0.3159	0.048754	0.01087	0.21532	0.062548	1.7078	322
0.009202	0.14061	0.21927	0.30418	0.38239	0.46727	0.29593	0.40966	0.37555	0.38723	0.29651	0.26882	0.37999	0.38631	0.29666	0.40169	0.41352	0.20951	0.2621	0.1605	0.13177	0.057151	0.28285	0.10668	0.039423	0.035206	0.043988	0.054115	0.03908	0.030517	0.046624	0.035877	0.029239	0.46727	0.12164	0.050756	-0.070888	0.053276	0.13772	0.17646	0.22412	0.27693	0.31692	0.59598	0.18594	0.40357	0.36736	0.45795	0.048346	0.068719	0.11435	0.10151	0.11936	0.03861	0.064558	0.057279	0.05868	0.040081	0.044677	0.045049	0.047177	0.12807	0.19	0.19543	0.098473	0.11771	0.017875	0.0045205	0.0086516	0.018518	0.0011939	0.0016227	0.0080217	0.0020557	0.0062788	0.0074203	0.0014482	0.0075363	0.0062327	0.0020876	0.20499	0.19312	0.18729	0.19678	-0.14127	0.14081	0.11818	0.13568	0.11597	-0.070223	-0.12975	0.13209	0.12743	0.10022	0.091615	-0.14075	-0.14106	0.10294	0.14035	0.14142	0.1402	0.12944	-0.10047	0.082009	0.11967	0.059188	0.012752	0.10273	0.13706	0.13102	-0.13972	-0.14138	-0.108	0.13974	0.14131	-0.14063	0.31531	0.22276	0.52876	0.34418	0.061225	0.014504	0.21849	0.081251	1.5795	390
0.011384	0.43575	0.32553	0.40229	0.60623	0.52221	0.60158	0.73891	0.82106	0.81248	0.80383	0.79735	0.76292	0.75247	0.67332	0.67934	0.62851	0.56747	0.5278	0.4967	0.52836	0.26733	0.3829	0.16804	0.04122	0.036026	0.034057	0.042818	0.031966	0.039122	0.034148	0.039246	0.034081	0.82106	0.76883	0.41541	-0.35342	0.091391	0.78154	0.80811	0.83216	0.84795	0.82208	0.18511	0.1126	1.1917	1.2116	1.2563	0.065885	0.059322	0.12016	0.28842	0.24593	0.29052	0.35492	0.39376	0.38906	0.38445	0.38004	0.36325	0.35819	0.31982	0.32236	0.29701	0.26891	0.25056	0.2356	0.25015	0.12119	0.071331	0.018947	0.0041957	0.0031897	0.003172	0.003809	0.0021439	0.010826	0.0043583	0.007195	0.0062489	0.039706	0.35829	0.087782	0.2813	-0.066488	0.10562	0.080767	0.12404	0.12098	0.115	0.11952	0.12327	0.1251	0.12659	0.13079	0.13207	0.1324	0.13507	0.13631	0.1357	0.13802	0.13535	0.13682	0.13919	0.14065	0.14086	0.14139	0.13775	-0.035068	0.11977	0.12567	0.035862	0.14126	-0.12993	-0.1293	-0.14121	0.26799	-0.014707	0.056877	0.31149	0.043144	-0.052425	-0.048898	0.034697	1.5025	3056
0.008248	0.10222	0.18206	0.19956	0.19219	0.24769	0.22389	0.23158	0.28227	0.22154	0.35461	0.26491	0.39926	0.2663	0.42344	0.48171	0.47372	0.47115	0.44486	0.41067	0.13692	0.16217	0.061809	0.027084	0.028481	0.042842	0.041791	0.048688	0.033698	0.027348	0.032476	0.028631	0.038182	0.48171	0.33925	0.15913	-0.18013	0.052057	0.38587	0.49898	0.63941	0.79626	0.91443	0.31904	0.08311	0.86941	0.8804	0.91352	0.040147	0.059297	0.044313	0.048652	0.081612	0.066829	0.11103	0.12375	0.094045	0.076342	0.12989	0.18969	0.12889	0.19982	0.22569	0.2229	0.22278	0.21035	0.18868	0.059615	0.073057	0.029232	0.0080379	0.0047385	0.00779	0.0057492	0.0094174	0.0020486	0.00041333	0.0077631	0.0048744	0.002061	0.24239	0.29641	0.23532	0.27121	0.13752	0.12234	0.13323	0.13411	0.013903	0.12993	0.07885	0.12316	0.079995	-0.048807	0.097629	0.1348	0.10955	0.1405	0.13579	0.14141	0.14078	0.14078	0.14122	0.13729	0.14138	0.1405	-0.13807	0.12522	-0.13484	0.14142	-0.13396	-0.029341	-0.092116	-0.14129	0.13301	-0.0052912	0.30454	0.048494	0.35916	0.20962	0.037506	-0.039888	0.063785	-0.008064	1.8106	461
0.0075458	0.10092	0.25198	0.16298	0.17223	0.23524	0.17531	0.24007	0.29459	0.24269	0.34296	0.27036	0.37186	0.27587	0.40443	0.46432	0.48789	0.48232	0.44503	0.40032	0.13216	0.16256	0.060403	0.034554	0.032174	0.043069	0.04244	0.049394	0.033455	0.027987	0.032132	0.027182	0.038387	0.48789	0.075207	0.023597	-0.05161	0.046484	0.087497	0.11834	0.15838	0.20477	0.23794	0.53077	0.18628	0.28219	0.37316	0.30105	0.031555	0.020555	0.047568	0.078914	0.094276	0.038527	0.028113	0.0094446	0.023581	0.038079	0.0090729	0.028834	0.05797	0.058872	0.13292	0.098049	0.046927	0.037353	0.019111	0.0068406	0.0019641	0.0011851	0.0024414	0.0024618	0.0015771	0.0048865	0.0020906	0.0056354	0.0044882	0.0029903	0.0055947	0.0069542	0.25224	0.27486	0.23648	0.25573	0.047904	-0.11666	-0.0033226	0.053064	-0.097348	-0.1306	-0.012134	0.062035	-0.088119	-0.087958	0.057963	0.099212	-0.13469	-0.10153	0.13121	0.012405	-0.13077	0.08766	0.13035	-0.011665	-0.074459	0.088664	0.11699	-0.13278	0.13852	0.139	0.050968	-0.13422	0.14139	-0.088131	-0.14079	0.14125	0.31182	0.30217	0.35955	0.32434	0.03755	0.030065	0.06276	0.043415	1.5364	318
0.0074252	0.31051	0.25848	0.26937	0.23478	0.74184	0.66939	0.73396	0.85384	0.74091	0.48162	0.41735	0.30359	0.34817	0.4674	0.58292	0.517	0.51632	0.56995	0.6965	0.64849	0.35514	0.5051	0.13188	0.054773	0.061743	0.071514	0.073645	0.051691	0.048819	0.056856	0.066887	0.05333	0.85384	0.6633	0.35008	-0.31322	0.060051	0.73324	0.89589	1.0865	1.2884	1.44	0.20599	0.12506	0.73539	0.58462	0.63408	0.036329	0.0070522	0.057276	0.11159	0.35227	0.3179	0.34995	0.40634	0.3517	0.22812	0.19609	0.082011	0.11376	0.22192	0.27695	0.24538	0.24469	0.27018	0.33011	0.30714	0.16813	0.2392	0.055434	0.01784	0.018541	0.0048724	0.0063835	0.0030202	0.011802	0.017462	0.0025143	0.00073073	0.043	0.29789	0.05636	0.23624	0.11011	-0.088356	-0.038213	0.13425	0.13542	0.13529	0.13038	0.13269	0.13588	0.13864	0.13633	0.1267	0.1275	0.13562	0.13477	0.13605	0.13795	0.13759	0.13784	0.13868	0.13925	0.13887	0.13932	0.141	0.14128	-0.13758	-0.11115	0.13518	0.13692	0.13956	0.072747	-0.13494	0.35628	0.056074	0.2169	0.36759	0.084636	-0.041296	0.0002043	0.075773	1.3362	1233
0.01155	0.28183	0.32418	0.176	0.26403	0.24911	0.29311	0.31645	0.33602	0.26092	0.29493	0.30742	0.31459	0.42377	0.33304	0.33533	0.37822	0.29557	0.29657	0.26597	0.26601	0.24361	0.30555	0.13207	0.032439	0.041365	0.034407	0.037355	0.032824	0.032671	0.029869	0.032925	0.034595	0.42377	0.24573	0.10571	-0.14002	0.081132	0.2558	0.27732	0.29919	0.31857	0.32408	0.38935	0.23107	0.66359	0.72333	1.0856	0.099005	0.077455	0.031502	0.023139	0.058664	0.058774	0.051389	0.090304	0.12127	0.096759	0.13647	0.15229	0.20059	0.1582	0.13313	0.17939	0.14471	0.12952	0.10912	0.064498	0.020667	0.072779	0.022045	0.0082324	0.0021262	0.0029433	0.0029354	0.0049069	0.0040517	0.0049212	0.0018457	0.0010015	0.23203	0.28247	0.20998	0.24902	-0.11985	-0.066114	-0.12772	0.13147	-0.080009	-0.011879	0.056282	0.058754	0.10837	0.025358	0.072133	0.11219	0.13945	0.13498	0.13372	0.13694	0.099316	0.097415	0.10656	0.13877	0.089625	0.096677	0.090708	0.1414	0.11348	0.12963	-0.13895	0.13785	0.11868	-0.14115	-0.12613	0.13772	0.060159	-0.049988	0.10152	0.043509	-0.039509	-0.0557	-0.031854	-0.047574	2.0408	412
0.01374	0.54524	0.5984	0.48565	0.50923	0.51318	0.55437	0.52746	0.43465	0.37467	0.34502	0.39187	0.40489	0.35123	0.36979	0.38463	0.36373	0.27407	0.3089	0.34881	0.2367	0.1338	0.13446	0.028288	0.025171	0.035453	0.034088	0.035169	0.026557	0.029735	0.037622	0.031181	0.030293	0.5984	0.046686	0.039443	-0.0072434	0.060999	0.051447	0.06247	0.075301	0.088811	0.098892	0.61336	0.098033	0.14548	0.2149	0.26146	0.27322	0.14519	0.13772	0.18143	0.13904	0.14023	0.13932	0.12934	0.057987	0.060016	0.070723	0.064023	0.055618	0.061275	0.056069	0.048521	0.029619	0.045443	0.045805	0.033133	0.017115	0.0057754	0.0017857	0.0018324	0.01083	0.0068679	0.0016171	0.00065701	0.00088764	0.0031165	0.004355	0.001859	0.073683	0.1136	0.18809	0.14369	0.14073	0.11851	0.0073284	0.10458	0.048529	-0.10121	-0.093507	-0.083354	0.058937	0.07024	0.14137	0.12743	0.14131	0.13935	0.14127	0.14112	0.1161	0.14071	0.14073	0.13393	0.12391	-0.10424	0.13667	-0.12693	0.13388	-0.14131	0.073605	-0.13513	-0.11327	-0.11248	0.13698	0.1151	0.43172	0.37404	0.27887	0.42972	0.13299	0.072878	0.033733	0.1508	1.2692	466.5
0.016818	0.48778	0.49404	0.44883	0.44734	0.43831	0.45641	0.46332	0.50383	0.61604	0.64545	0.63549	0.57532	0.54651	0.50945	0.56034	0.57425	0.50446	0.47573	0.45028	0.50191	0.3876	0.42501	0.2652	0.16322	0.024353	0.028744	0.040036	0.028756	0.030736	0.031082	0.043749	0.026649	0.64545	0.63486	0.39843	-0.23642	0.080167	0.66246	0.72162	0.78216	0.8365	0.85483	0.217	0.36109	1.2646	1.0546	1.1151	0.27879	0.21181	0.2628	0.26146	0.23866	0.18059	0.19854	0.25415	0.30079	0.31451	0.31109	0.28016	0.26832	0.25116	0.27333	0.27718	0.2413	0.22859	0.17515	0.2166	0.17974	0.18933	0.11727	0.03716	0.0013733	0.00056739	0.0030344	0.0014567	0.0038786	0.0010582	0.0082275	0.0011715	0.047275	0.28706	0.22094	0.26659	-0.1388	-0.13619	-0.13174	-0.12859	-0.14097	-0.13491	-0.028593	0.067737	0.10232	0.10461	0.09942	0.10536	0.09618	0.091636	0.10343	0.11558	0.12642	0.12095	0.11768	0.13362	0.13675	0.13126	0.14117	0.14142	-0.12564	0.064811	-0.141	0.094922	-0.13797	-0.13893	-0.13848	0.081566	0.37017	-0.10326	0.25131	0.18167	0.075386	-0.043977	0.017426	-0.02557	1.7077	544.5
0.0092417	0.17437	0.33335	0.27781	0.33599	0.27438	0.36066	0.38018	0.40567	0.3505	0.31884	0.34059	0.34106	0.27897	0.2766	0.29333	0.29181	0.28996	0.24851	0.27078	0.1865	0.10198	0.28069	0.058657	0.016654	0.029477	0.025679	0.031165	0.023175	0.022802	0.025838	0.024918	0.021857	0.40567	0.20177	0.066521	-0.13525	0.051744	0.22977	0.29784	0.38254	0.47736	0.54867	0.65019	0.086946	0.73845	0.81772	0.85906	0.065378	0.067491	0.075846	0.084182	0.058193	0.087772	0.10466	0.09872	0.08587	0.085091	0.081685	0.10806	0.13845	0.1354	0.13252	0.12231	0.10442	0.071447	0.051814	0.028956	0.046091	0.13266	0.027726	0.0036109	0.00049272	0.00067766	0.0053114	0.0027733	0.00056363	0.0042456	0.00060933	0.0074805	0.21252	0.19174	0.17266	0.20039	-0.023272	0.10829	-0.13946	-0.13893	-0.097615	-0.14065	-0.085231	-0.1396	-0.13404	-0.022987	-0.082375	-0.068605	0.061063	0.099476	0.075529	0.097783	0.11356	0.06099	-0.0088161	0.085034	0.13688	0.14137	0.14123	-0.14138	-0.033692	0.10456	-0.12095	0.12556	-0.048527	-0.14122	-0.10858	0.14112	0.29631	0.084444	0.44813	0.25069	0.042262	-0.027921	0.12788	0.019966	1.6875	367
0.011095	0.25598	0.27745	0.4483	0.37761	0.32375	0.36624	0.38632	0.33852	0.33836	0.39494	0.38897	0.34488	0.37945	0.36546	0.33058	0.35886	0.33031	0.27583	0.307	0.26069	0.23872	0.31193	0.11833	0.022556	0.061591	0.028408	0.038588	0.029167	0.033777	0.025909	0.035862	0.027284	0.4483	0.18718	0.073425	-0.11376	0.071796	0.19967	0.22725	0.25713	0.28623	0.30413	0.57223	0.14608	0.66028	0.68728	0.75222	0.0096446	0.053083	0.12441	0.058522	0.10904	0.071273	0.16602	0.032681	0.028687	0.040627	0.10298	0.085684	0.078086	0.059894	0.13077	0.16962	0.15669	0.070155	0.028122	0.023816	0.051595	0.10531	0.026349	0.0047688	0.0014443	0.0051659	0.0016299	0.0038307	0.00071519	0.00041427	0.0065309	0.0035171	0.18686	0.20977	0.15584	0.19092	0.14136	-0.018591	-0.13754	0.062294	0.1191	-0.012254	0.094304	-0.13032	0.081453	0.050415	-0.015226	0.087208	0.079454	0.087009	0.13285	0.14126	0.13669	0.10601	-0.11365	-0.14141	0.080917	0.13571	0.12391	-0.14142	0.097433	0.1207	-0.036079	-0.13746	0.10748	-0.09427	-0.14138	-0.12925	0.30292	0.14601	0.49667	0.28073	0.054591	-0.014184	0.20347	0.039632	1.8232	361.5
0.012304	0.24795	0.27437	0.44609	0.34256	0.32493	0.41099	0.51035	0.43503	0.5126	0.45447	0.45774	0.472	0.48071	0.4321	0.36613	0.44193	0.424	0.37182	0.44234	0.27838	0.20959	0.30877	0.10739	0.043655	0.060063	0.031644	0.038098	0.027884	0.033307	0.034076	0.035306	0.027998	0.5126	0.23959	0.14861	-0.090975	0.081218	0.24935	0.27022	0.29141	0.31017	0.3154	0.65577	0.33559	0.44512	0.57946	0.98115	0.11337	0.067866	0.028034	0.059784	0.070788	0.072353	0.069414	0.12678	0.10932	0.14121	0.11237	0.1471	0.1735	0.13052	0.14859	0.12475	0.11403	0.094461	0.055739	0.03268	0.054311	0.11793	0.039872	0.0035766	0.0023642	0.0069872	0.0044844	0.0048049	0.0056455	0.0023886	0.0014244	0.0044879	0.16251	0.19268	0.188	0.19011	-0.078012	0.078556	0.097483	-0.066372	-0.10435	-0.019247	0.06853	0.024655	-0.022707	0.045263	0.08195	0.034992	0.059568	0.029115	0.093589	0.083318	0.11834	0.081737	-0.019068	-0.04021	0.12699	0.12421	0.12733	0.087659	0.044668	-0.12052	-0.10695	-0.13688	-0.13161	0.098921	0.12305	-0.14073	0.40893	-0.062176	0.26801	0.17161	0.12215	-0.051589	0.059292	-0.0031	1.878	243.5
0.012588	0.25031	0.27537	0.44367	0.39794	0.44123	0.44827	0.5067	0.43148	0.50797	0.45191	0.45567	0.46852	0.4761	0.42774	0.36164	0.43919	0.42145	0.37039	0.44108	0.27707	0.20932	0.30987	0.10773	0.043574	0.05975	0.031345	0.038193	0.027559	0.033155	0.033875	0.035233	0.028283	0.50797	0.15041	0.10334	-0.047076	0.082091	0.15621	0.16857	0.18102	0.19192	0.19436	0.63249	0.18318	0.28306	0.29814	0.79772	0.084584	0.070145	0.065962	0.070695	0.063388	0.0487	0.044717	0.1319	0.11027	0.11234	0.045865	0.11022	0.13779	0.10721	0.1211	0.062147	0.074696	0.10036	0.045108	0.022916	0.014609	0.056135	0.025457	0.0010272	0.0076809	0.0039841	0.0013898	0.0010011	0.0065726	0.00093218	0.0011651	0.0012502	0.15885	0.17686	0.19182	0.18082	0.0016827	0.11963	-0.11356	0.034463	-0.09107	-0.023884	0.12893	0.014533	-0.044292	-0.013387	-0.1411	-0.048062	0.0091159	-0.028191	0.062343	-0.081995	0.073521	0.080399	-0.12675	0.061749	-0.1099	0.099938	0.13239	-0.11043	-0.10586	0.048413	0.1065	-0.028021	-0.12873	0.11489	0.055213	-0.099493	0.4144	0.036242	0.25223	0.21867	0.12748	-0.041521	0.049844	0.02366	1.8169	243
0.0099011	0.18077	0.35032	0.25284	0.25479	0.29108	0.43429	0.41222	0.29396	0.24311	0.26345	0.25333	0.24382	0.27338	0.22473	0.30792	0.30874	0.27603	0.29232	0.31079	0.28198	0.18338	0.26154	0.11463	0.020193	0.030912	0.032639	0.035789	0.035687	0.025712	0.02775	0.037424	0.029519	0.43429	0.075395	0.040986	-0.034409	0.062211	0.082759	0.099708	0.11927	0.13971	0.15481	0.42937	0.13913	0.48414	0.51994	0.57172	0.06808	0.1043	0.037241	0.095122	0.06867	0.12728	0.088102	0.06439	0.028182	0.026744	0.036854	0.017906	0.036925	0.076909	0.14716	0.11107	0.033961	0.032858	0.0077754	0.040403	0.041764	0.030035	0.011734	0.0056495	0.0002677	0.0012555	0.013369	0.0051755	0.0038637	0.0012198	0.0075607	0.0041035	0.22646	0.1903	0.20275	0.20714	0.0064044	0.10845	0.076979	-0.1369	-0.066755	0.12097	0.061696	-0.043094	-0.042537	-0.053518	-0.05322	0.052074	0.13896	0.13206	0.11361	0.10236	-0.073273	0.0086586	0.1184	0.030167	0.065353	0.12539	0.13701	0.13948	-0.028348	-0.11623	0.13689	0.13907	0.13817	0.13734	0.13891	0.14139	0.33267	0.21221	0.24132	0.27374	0.05628	-5.781e-05	0.016741	0.032591	1.73	430.5
0.0097655	0.16544	0.27183	0.2766	0.26265	0.26832	0.39457	0.47262	0.35721	0.39914	0.42618	0.3199	0.40897	0.45868	0.39181	0.46579	0.53552	0.45802	0.49143	0.55805	0.38461	0.27675	0.46889	0.32425	0.17615	0.03628	0.041266	0.045399	0.024467	0.032344	0.037943	0.033673	0.030495	0.55805	0.25418	0.15191	-0.10227	0.063411	0.27794	0.33233	0.39462	0.45913	0.50623	0.31505	0.29244	0.62231	0.52269	0.55166	0.036005	0.087007	0.035855	0.022367	0.052372	0.075663	0.15867	0.1334	0.17802	0.17006	0.12673	0.096153	0.11217	0.11372	0.12677	0.16351	0.12589	0.095843	0.11486	0.11037	0.080893	0.021497	0.0066775	0.0064148	0.0024126	0.0098209	0.0034642	0.0038103	0.00022008	0.004053	0.0032881	0.0057963	0.21161	0.22527	0.2106	0.22351	-0.015476	-0.13179	0.050564	0.08049	0.0011938	-0.064478	-0.0266	0.032733	0.089644	0.13377	0.092011	0.033124	0.073679	0.12476	0.13221	0.097203	0.055194	0.091494	0.076001	0.13074	0.1243	-0.14011	0.094534	0.076905	-0.039454	0.11876	-0.10882	-0.14142	-0.012838	0.1292	0.1361	-0.13259	0.36987	-0.026267	0.22811	0.16857	0.080446	-0.045014	0.01876	-0.012718	1.8978	339.5
0.0097905	0.17247	0.27918	0.28726	0.26904	0.27408	0.39333	0.47349	0.35811	0.402	0.43103	0.32649	0.41545	0.46465	0.39744	0.47238	0.53882	0.46158	0.4961	0.56	0.38682	0.27599	0.46716	0.32383	0.17595	0.036099	0.040885	0.044955	0.024301	0.032101	0.037952	0.033702	0.030624	0.56	0.45133	0.24493	-0.2064	0.066816	0.4884	0.57197	0.66552	0.76013	0.82595	0.26594	0.31019	1.2911	1.1889	0.93057	0.041357	0.10589	0.024898	0.025088	0.026461	0.07544	0.12441	0.12816	0.19397	0.20379	0.15619	0.19888	0.22152	0.18823	0.22338	0.25636	0.22124	0.23531	0.26643	0.18294	0.13069	0.22122	0.1531	0.083165	0.017108	0.0033726	0.0079873	0.004038	0.0017904	0.0016396	0.0014403	0.0082171	0.20625	0.24745	0.21027	0.24411	-0.097213	-0.11835	0.12522	0.10861	-0.11485	-0.10331	-0.057651	0.057094	0.11603	0.14091	0.12629	0.12545	0.13051	0.13872	0.1407	0.13301	0.12396	0.13686	0.13304	0.14055	0.13892	0.13893	0.14095	0.14129	0.13793	-0.056396	0.13545	-0.12637	-0.13955	-0.058685	-0.092377	-0.14072	0.36172	-0.10953	0.24835	0.13163	0.078074	-0.039748	0.025487	-0.032386	1.9857	302.5
0.014159	0.21116	0.35766	0.26193	0.25859	0.27113	0.43079	0.45923	0.36992	0.37783	0.35758	0.41981	0.41136	0.36524	0.37447	0.39999	0.39491	0.38134	0.4012	0.38969	0.42502	0.40613	0.38787	0.25049	0.030516	0.030507	0.040688	0.036698	0.031657	0.034293	0.027905	0.028358	0.033136	0.45923	0.14597	0.039759	-0.10621	0.096588	0.14675	0.14844	0.14958	0.1493	0.14132	0.5523	0.16321	0.37483	0.32742	0.43001	0.072708	0.12916	0.045737	0.028186	0.068546	0.039802	0.063265	0.078205	0.07938	0.08243	0.094238	0.070694	0.11095	0.10456	0.15411	0.13817	0.091297	0.092781	0.052018	0.052922	0.060442	0.086113	0.051275	0.00074322	0.0032414	0.0043886	0.0072823	0.00079826	0.001622	0.0028864	0.0010487	0.0031001	0.19393	0.19046	0.20711	0.20043	-0.025442	0.14126	-0.13643	-0.068512	-0.079996	-0.078825	-0.08876	-0.065627	-0.10662	0.03421	-0.14123	-0.1412	-0.10247	0.00010898	0.094608	0.014981	-0.048181	0.009166	-0.14111	-0.13684	-0.091961	0.03514	0.088623	-0.12993	-0.13259	0.119	-0.12638	0.11247	-0.1176	-0.070311	-0.12799	-0.13503	0.058762	-0.051643	0.31256	0.10984	-0.0203	-0.040583	0.055755	-0.01447	1.9542	273.5
0.013851	0.20068	0.27154	0.2915	0.33617	0.36285	0.45876	0.45207	0.49378	0.47882	0.48449	0.45975	0.43926	0.46163	0.43931	0.43004	0.41153	0.39233	0.36622	0.39785	0.35813	0.2574	0.40582	0.26297	0.11858	0.034722	0.038783	0.045942	0.029787	0.029626	0.028474	0.028038	0.032967	0.49378	0.31845	0.17934	-0.13912	0.1001	0.31789	0.317	0.31499	0.31023	0.28898	0.29528	0.21121	1.0127	1.0203	1.0831	0.024737	0.031129	0.057509	0.090999	0.094621	0.074038	0.055894	0.066652	0.071625	0.10239	0.17187	0.2006	0.22304	0.2118	0.20579	0.19171	0.18456	0.17585	0.18203	0.16984	0.12243	0.11882	0.085574	0.056046	0.0098014	0.006414	0.0067937	0.00094351	0.00145	0.0023426	0.0063791	0.0046067	0.2032	0.24792	0.21055	0.231	-0.14049	0.020318	0.0065134	-0.083097	-0.12962	0.027579	0.096229	0.13178	-0.1406	-0.022362	0.034643	0.10083	0.11443	0.11693	0.12589	0.11033	0.12455	0.12178	0.12672	0.13704	0.13333	0.12461	0.14011	0.14127	0.13748	-0.13925	-0.10874	-0.095416	0.036016	-0.14142	-0.13579	0.14125	0.29724	-0.019345	0.12806	0.12132	0.050154	-0.04358	-0.015354	-0.026459	2.064	409.5
